,principal component0,principal component1,principal component2,principal component3,principal component4,principal component5,principal component6,principal component7,principal component8,principal component9,principal component10,principal component11,principal component12,principal component13,principal component14,principal component15,principal component16,principal component17,principal component18,principal component19,principal component20,principal component21,principal component22,principal component23,principal component24,principal component25,principal component26,principal component27
10,-0.9424744557534193,-0.17745443646482464,-1.2650739966298543,1.0958059189365825,-0.34673958554240414,0.7699991511735419,-0.11641025263893945,-0.47963410557207187,-0.6380687843443343,-0.46438545212636795,-0.2909583043913748,-0.45686468939636377,0.07068856489788335,-0.11537979548097382,0.1405255223550581,0.19339986432428546,0.05143914090640247,0.2571769065789182,0.483277106441581,-0.6108648886479773,-0.046344979297404366,-0.2626053717698758,-0.47515257779760317,0.16565464580019595,-0.08900822763241713,0.35611419738112227,0.24432083303887467,0.31749328813806765
11,-1.1498793578289095,-0.23392029364639103,-1.129585056133125,1.1902585642426824,-0.3878101195791385,0.754826371571588,-0.11143195385345754,-0.19374462402023332,0.7701901703137168,-0.3394938342457658,-0.2428634780069653,-0.5451658698790439,-0.01356060325794408,-0.023330482915020854,0.03177419167315549,0.26036147614698046,-0.6090559497245314,-0.15881259008936466,-0.058467527081506224,0.8050235521662195,0.05917579388050613,-0.20817667577036245,-0.4121631414608105,-0.1771114227725122,-0.094903237640012,-0.08883715529737468,-0.11886555857067037,0.38165303212475576
12,-1.215158294542089,0.30850581069663535,-1.460513214337954,1.0918727551253398,0.3439087010363755,0.01592780038164629,0.04764331178321617,0.2221480062474572,-0.8175713882081593,0.11409783069422488,-0.5040991702935298,-0.4559534746613195,-0.0163962009796611,0.04861921435331626,0.12188977366829967,0.03462152741166229,0.5290715849164238,-0.475409938961298,0.39726904019404763,0.03127427456172358,0.1579346810206411,-0.9573050981551552,-0.2782497189867271,-0.2532050699694905,0.04877408008559425,-0.33250381866260326,-0.1778566360769058,-0.056820630573238363
13,-0.5277754578455701,0.1713030707104087,0.1590958920930366,2.0949916577992314,-0.5580700026391987,-0.5859286509160183,-0.1686782172916312,-0.7494394136758707,-0.4606044730787163,-0.2744865945415332,0.29110685880507164,0.04185786619797768,-0.05417375427248456,-0.08046794463116148,0.011095566971130424,0.18458688535327553,0.28818900252904134,0.5950529919373527,-0.09952328529233383,-0.09778012541300157,-0.11722964098413058,0.7507072943643321,0.4564126783871189,-0.15648419544020004,-0.1634455973366907,0.027831535602213305,0.4256316219991916,0.19725776220149455
14,-0.6280903218149075,1.8978768345356432,-0.38253248745820445,-1.472905176439723,-0.7079478006681901,0.6375509499120433,-0.42210691862634875,0.015511635225005104,0.7564857845595105,-0.3098146628125479,-0.6450900568735627,0.23588174137075957,-0.43255962907885015,-0.02770596745385254,-0.20366122393561903,0.22928579283895412,-0.48900668338055575,-0.04282722644703689,-0.7083602764078113,-0.618826217880893,0.18773394808057603,0.145809632144996,-0.0022935727452648305,0.1909448355833022,0.1797945810290226,0.3101947209749328,-0.16628254155017433,0.1399494272928987
15,-0.49622102904645043,0.3125308205280969,-0.4512851805773988,0.4108023958694967,-0.36992319908319055,-0.6354395854528251,-1.713982781950282,-0.3579249311856863,-0.3796509817191322,0.7298098696915551,0.8734086152619426,0.06587219273787304,-0.32869326023678297,-0.24458602921457973,0.1368235082073401,0.7361473977841481,0.04245324580431783,-0.03071883850709517,0.5573389327893494,-0.4003496131318443,-0.0503647732159697,0.20588058838337683,0.01169749557857907,-0.2410992524205197,-0.32160032745660194,-0.4331071347801116,0.7323307262546395,0.14901350958065848
16,-0.7961627336696762,1.782951150594286,-0.493360715539818,-1.3769486257208816,0.5037376884157995,-0.06156270170219857,-0.7837799315385632,-0.13698849006536534,-0.6504502704868838,-0.2788671317411869,0.03507623469944485,-0.5163490466174454,0.26003147740667054,-0.0726604103676928,0.07222643516554483,0.0662462986971675,0.37774614905088993,0.6369404519506459,0.21093153464446726,-0.472111912547702,-0.2927351851331983,0.4793534227553357,0.3621335338881896,-0.09154959041232157,-0.02641395413990266,0.3039130713132809,-0.4684096062524539,0.13703568476216363
17,-0.7582481788995845,0.8042604061953362,-0.36785232980223304,1.7026836981126185,-0.5745007213169743,-0.538452911885898,0.008875425604900906,-0.07306891803896054,0.8823286445187031,0.7469981763725413,-0.5020164254314963,-0.010676192565220143,-0.6170250499166638,-0.5493255800710478,0.4591252890805874,-0.4004818217015306,-0.27642943017038846,0.26783661382618856,-0.6608396232509848,0.12109593101120583,0.42159693339612314,-0.6795462353111957,-0.016894099378874032,-0.1686654195912922,0.05337900981838609,0.03353987115741484,0.1590283645806438,-0.2840544059402787
18,-0.7061980020412808,0.29751216963914096,-0.2839069745108904,2.027917895139074,-0.5805937725132355,-0.3787939805429977,-0.25104857308114126,-1.009096225019492,-0.33271896519597627,0.4152772720356612,0.3385033981128174,-0.29070871367376533,-0.25088938167770136,-0.13321467727587663,0.08816756275679709,0.1597096949963186,-0.09590850518320417,0.5969716084852801,-0.7686391311718331,0.8262377354594438,0.20402384107320487,0.39162738979385403,0.334269774593957,-0.0667039707965842,0.09322415154022835,0.052303316697759374,0.07837375969259522,0.3037205505146855
19,-0.7380677920142438,0.6715190125832599,-0.1518585980739652,1.9031105003493933,-0.5918290317133115,-0.7451870637045239,-0.17588109404377344,-0.35429831726086597,-0.47676090857836473,1.0321404835522476,-0.3282762292632827,0.3770693688675298,-0.4710831529492686,-0.395270738789841,0.29384400927712934,-0.2940561131114186,0.003415545735288974,-0.06366054824651753,0.02119117546723469,0.3525586574197319,-0.34892564325233816,-0.2820143403487379,0.2309282949474731,-0.20004825286576616,-0.23154638900379387,-0.04038349941875857,0.6026766049206171,-0.11396575031035762
20,-1.2066986606200762,0.19224716980054044,-1.315648334116023,1.1875328958986655,0.2474369049159863,-0.027073371769663165,-0.15085187519018411,0.16909651721106678,-0.7749095099915785,0.1905032082197291,-0.4238789830677976,-0.7027857358058482,0.22113570060560436,-0.09661728943705701,0.25683650149459863,0.010488741219400868,-0.23919857442837544,-0.715326285854222,0.7998640818658369,0.3768783456144163,-0.471602440304569,-0.44415449707049437,-0.16207772982911467,0.01742846448690031,-0.30447252339999903,-0.6549872066117841,0.015386407122064768,0.2692328843376128
21,-0.5603657422792763,0.24746015791726184,0.19947876317149132,1.7915272149564796,-0.5037857868654684,-0.2302520929891646,-0.2558624942422502,-0.9998192059657995,-0.3748854639106565,-0.3611661962995302,-0.36641822340200664,0.28391821891992025,-0.6881280955611263,-0.5209696142187503,0.28484618194514516,-0.06794779161207744,-0.22609258620957337,0.8041245836173436,-0.6162900912171247,-0.3966379416152074,0.5807286560802188,-0.08150222349564726,-0.17520908466352192,-0.21794388020839306,-0.0021608688117256457,0.20002308145714373,0.23065887691791256,-0.14794675796046322
22,-1.1300492604057593,-0.17731891729906088,-1.2164850184477156,1.2398211261466896,0.3388902513329965,0.5640307494191867,-0.3430659387038495,-0.5148399680538859,-0.5901213880157699,-0.2857300787833201,-0.21947138118343876,-0.5623258256954528,0.17372140743597436,-0.05684506794497564,0.14239431976124406,0.316376288649767,-0.004917753551005443,-0.21517822009908727,0.6756370049155507,0.5774544086614037,-0.5936087757115518,-0.24482535103124628,-0.3177875244013457,0.06134585219878281,-0.32644229668796493,-0.5445697426304194,-0.056097026096852104,0.49554681447286275
23,-1.2820091306303727,-0.2635949693402124,-1.0436264715354644,1.3274346495428613,0.3913449944600536,0.5210427783920962,-0.2843355158219601,-0.20590200866231287,-0.7016268361320803,-0.39185054491350707,0.16466994576200455,-0.3913733695481023,-0.024327173789257382,0.16859936476903453,-0.08301871908355742,0.29497022151105406,0.5773011105056313,-0.09145214390986829,0.6972564742188295,-0.050048513384042675,0.047024034798354784,0.7788048113258096,0.3396913593153484,0.30554235288937814,0.22508902664579628,-0.7126445366984302,-0.5803970823261576,0.026322841808477774
24,-1.251054278568423,0.259352415259806,-1.3062587218877688,1.236568029311039,0.2182780053850087,-0.1492005555221908,0.015601100245692633,0.6492071083797101,0.5641299871723027,0.1407525246190754,-0.043502970238171866,-0.8124989991629821,0.12952875066994948,-0.15146600773365734,0.31004205210476626,-0.13508960977751444,-0.05463839899740892,-0.4720169305404418,0.589590995155194,0.3901041013706026,-0.5307680959238936,0.17640688004547683,0.45951989257475695,0.8599204381355755,0.18821028846483165,-0.2995389865920629,-0.22652020736743186,0.08457844444324708
25,-0.6109493572720758,0.6271537565128922,-0.129898304699834,1.624543633556495,0.6536386110330568,-1.427102320886122,-0.15683411623776164,-0.3165854759435637,-0.5660233417839696,0.005080622330695546,-0.04108674896300042,-0.5764935371135376,-0.16385361777770643,-0.3162663908131507,0.3339952148570339,-0.23763694935265867,-0.22062312026330586,0.42052573388330866,-0.6401969966929039,-0.5013502175907626,0.737799584214299,0.12774355728566059,0.3650157254078345,-0.1520422272321155,0.13936775866820927,-0.02467329744484359,0.05791700834894851,-0.21864141638462284
26,-1.1212282675781011,-0.37292344251121734,-1.03334948331835,1.1943275914712561,-0.3898201662072373,0.7730865225421246,-0.29277704130679916,-0.4873931990856079,-0.6255820864710577,-0.4056920648218525,-0.23804531147356436,-0.5786655680365638,-0.0014507601422212213,-0.020068356401851194,0.012538483682299225,0.26689225146105205,-0.7485298683767744,-0.12162413281997678,0.2807216473623983,0.05195060221044439,0.3502935993007881,0.24720082708985897,-0.43175503846224783,-0.178936394502036,-0.12483751890810936,-0.24398114808594648,-0.08836526492673001,0.38270870229917303
27,-1.2571125294040004,-0.25155697490786905,-0.9708141409600859,1.3106492735622883,-0.31815261063047584,0.6656508050954223,-0.10460746990692925,-0.23291018310327755,-0.704627016629296,-0.33270064293260293,0.17237367217216784,-0.17437742191325406,-0.049774059923276076,0.21091712477041308,-0.1693020067179957,0.280757371740749,0.5427843441360497,-0.03280208109206865,0.4585204699682939,-0.026505739983308324,0.06721006611001311,0.7571598170039638,0.3770628640233475,0.10117760129289416,0.22245869028265913,-0.357908549513999,-0.42123871998875406,-0.12088863877099588
28,-0.5804224882403198,0.3878758209149287,-0.19226654414473937,0.4002640504429247,0.37374162997889465,-0.5341252405333486,-1.8971029499122332,-0.16443813511977862,1.0530838346935893,0.8057588748328439,-0.20490319018268532,0.3281249659341136,-0.35160134097921375,-0.18578058020796634,0.005840617666071062,0.19764998218359459,0.03256173031644279,0.09534674805969337,0.39059252877031764,-0.3592429520236058,-0.19792928513954303,0.34987042904157556,0.14036538100973778,-0.2233021923051098,-0.28433613060850366,-0.204539915783933,0.7450461024552775,-0.09251173399369153
29,-1.523106297397863,0.5370538928140633,0.44448828156916625,0.33876424977415776,-0.8694448302135644,-0.670064454898099,-0.14183478037887612,-0.3794754381199464,-0.6785979910726142,-0.4164626891553265,-0.1610273197207609,-0.5304325862877475,0.18778649557825286,0.38456068818845185,-0.31026607798955774,-0.6857775391989646,-0.7665450193475789,-0.7207160561466444,-0.022663972242685106,-0.060828632109316834,0.6729334061418849,-0.1093727341217757,-0.42129077024457406,-0.607552311282356,0.0436564056556844,0.3883174433165222,-0.050732295221259514,0.37078323664407425
30,-1.0794890824488976,-0.041141604946493104,-1.2512181366751938,1.2292793296340583,0.23793896276157223,0.030196720312291078,-0.26907048150675794,0.3493468329885737,-0.8483604426689475,0.011641266849982975,-0.39189174800221543,-0.8398921082044343,0.20330454084316954,-0.048219338775475545,0.18985443057527696,-0.07457165992642835,-0.4521198569578565,-0.7346276892577445,1.2077866602971816,-0.4063437125011913,-0.15438469625582635,-0.04062637792858426,-0.2679471363141546,0.42184657169530493,-0.06678376167807977,-0.2518566307616988,0.03549166379533179,0.41633152409341884
31,-0.6552398988216596,0.3623443861538484,-0.3035332457312417,2.059565726132951,-0.5503612986826606,-0.3640034623079875,-0.1995544364873251,-0.9319126772540444,-0.35731647334810523,0.4428177103032349,0.36475774000320127,-0.10157467851605854,-0.059769629457695525,-0.09673159564792094,0.09171844779180618,0.1797260302114767,0.47292295203313456,0.5790845645973304,-0.2707852488508885,0.6213705878078764,-0.41347119814121974,0.34266307439958904,0.4625173827304725,-0.04794989726649386,-0.13541036793268715,-0.03846374708350576,0.29140916547341783,0.2789334483200878
32,-1.1212282675781011,-0.37292344251121734,-1.03334948331835,1.1943275914712561,-0.38982016620723736,0.7730865225421246,-0.29277704130679916,-0.48739319908560796,-0.6255820864710578,-0.4056920648218527,-0.2380453114735647,-0.5786655680365637,-0.001450760142221041,-0.02006835640185152,0.012538483682299009,0.26689225146105494,-0.7485298683767726,-0.12162413281997435,0.2807216473623974,0.05195060221044442,0.35029359930079135,0.24720082708985863,-0.4317550384622416,-0.17893639450203938,-0.1248375189081181,-0.24398114808595203,-0.08836526492673732,0.38270870229917936
33,-0.7587175343473546,-0.4642051422799867,-0.8255448132380956,0.7668731947783219,-0.287909818258372,0.954929598989689,-0.2702637501120093,-1.0952278927268373,-0.37371319182798907,0.49362886988828186,-0.47869898332958166,1.1988502960176055,0.26325228035718284,-0.11628284922245681,0.01072795330527147,0.7665608074495168,-0.4868817983199944,-0.45903962219250694,0.10373581562625078,-0.2038529779164416,-0.03642891525546613,0.3656290131880202,0.25813074520990487,-0.03676016876504906,-0.03910920504901136,0.1707547667089887,0.1315351422349908,-0.5707856567106263
34,-1.1810073636253795,-0.24215113381376804,-1.1968587472273646,1.2081732951528128,0.30865777750242196,0.5492402311841772,-0.3945600752976656,-0.5920235158193335,-0.565523879863641,-0.31327051705089337,-0.2457257230738227,-0.7514598608531606,-0.01739834478403162,-0.09332814957293213,0.1388434347262339,0.2963599534346173,-0.5737492107673443,-0.19729117621113346,0.1777831225946004,0.7823215563129712,0.023886263502867815,-0.19586103563697524,-0.44603513253786653,0.042591778668701466,-0.09780777721505794,-0.45380267884915637,-0.2691324318776837,0.5203339166674681
35,-1.4499021235631901,0.22467540215338705,0.431564186767756,0.0394314114336682,-0.9904717366394136,-0.7396720193932256,-0.7610925688746426,-0.09992612621285502,-0.7190497821684151,-0.6320564591083847,-0.2858545145768031,0.04877273565967727,0.1150595214825992,0.7424611623426439,-0.72609834368509,0.019144395615470804,0.5092767632740693,-0.36840695969174064,0.2659115669104593,0.00795100460190507,0.33303086619979666,-0.11148911640059138,-0.5123349421748916,-0.6346381524426877,0.15440118232246103,0.48509049218935635,-0.28358042280709655,0.4248220940142118
36,-0.4515285744794632,0.4703306213402017,-0.059244617210604276,0.6384567079288681,-0.3628845223575075,-0.9594495030446973,-1.3860373098297514,0.29640745270664315,0.8223082391361642,-0.5152695726076112,0.6763360028917135,0.1154338602165325,-0.30281961148772174,-0.36108565670855125,0.2078401165330798,0.7669304372407146,-0.015231315354290379,-0.15045392912103503,0.49114065205289537,-0.28058078502911415,-0.14864656990264466,0.14557751566661872,0.040046137559743365,-0.2632776207075728,-0.3209581177793577,-0.4422197387233317,0.7580982027153669,0.05988016956796559
37,-0.7053466509767304,0.1969963052308275,-0.011728656429243232,2.028714854789021,-0.437269599545455,-0.11517205333343968,-0.33474621705049273,-0.8671470346347022,-0.3631383816651539,0.5384451529778969,-0.09291092992097831,0.7387899790596231,-0.696274551062524,-0.06101157530842397,-0.10694146143010536,0.05966739392052676,0.7021715826009813,0.243397397137774,-0.14408447050002715,0.636170662008494,-0.05125487838782303,-0.19617264983543342,0.04791366283682412,-0.3310198375997852,0.09735479749710987,0.2496999755347354,0.2167958883776842,-0.03576464957492436
38,-1.361310785717986,0.22949899092613874,0.3850848177810605,-0.11315989235709367,-1.0792918893968302,-0.8986727820406264,-0.7137366367231437,-0.39115964687452287,-0.6176587347777988,-0.5704277919058055,-0.31827848689639476,0.3413186801625538,0.9994382647574719,0.3597543132493417,-0.2567783203245333,-0.002599947529906536,-0.03440105666403682,-0.2315017647057707,0.1827403045055728,0.016851964990718487,0.17358819324418948,0.013557554354706292,-0.5693978617284111,-0.5024331063478328,-0.10379981524554029,0.3306791505795535,-0.1784322408378577,0.5893167528657375
39,-1.2004672560499774,0.18844001553557363,-1.3211869735971615,1.186403540969108,0.2604666129249526,0.03390474191442254,-0.047451799661004865,0.5943835834511272,0.5638047206829805,0.10512998904398292,-0.42872046441105943,-0.7134876924665552,0.2504203282656452,-0.0689373827805138,0.23605054607601322,-0.011296886297884088,-0.23998854701593272,-0.7354977625502306,0.8023494364402417,0.37603756806693683,-0.45649894123853946,-0.43482514288208457,-0.1655772434600538,0.0020900146421739874,-0.2989376474618539,-0.6447576702444454,0.006494918091662733,0.277763480374452
40,-1.145538738370589,-0.020935872664841645,-1.38269025342571,1.0391970301878846,0.3420234878719652,0.5533305141532511,-0.22941382883121259,-0.710059794674061,-0.5370201630176212,-0.3722138510050966,-0.35690360775749974,-0.7258882997903346,-0.07715314142567417,-0.2425785877718903,0.2902399958738121,0.2726567800252835,-0.2699542674108651,0.23571529105260852,-0.18376335006019245,0.3536815437184809,0.23374628455659496,-0.5955241811956681,-0.5349022841570773,-0.05315278334179532,-0.09543213351831373,-0.3109853018721206,-0.14797819175264293,0.3423932311563852
41,-0.6990147128182929,-0.5338108922508642,-1.0979773894163871,0.9061804570840275,-0.3077131264551108,1.0724236729755634,-0.23384845706408586,-0.5268681965356652,0.8773112348686413,0.16054607537474253,-0.37290910861685955,-0.12778970876327092,-0.08479071881539196,0.321885347004961,-0.38522091482554544,0.9205489986904484,-1.0000815780618013,-0.5623412985136735,-0.1561557373681976,-0.06690250631781877,0.47866157047505187,0.16530097541609898,-0.10982486899787079,-0.35623669261217655,-0.004563746374578967,0.34082533446807306,0.1105849200690964,-0.05656710995993535
42,-0.5079826971333004,0.34756129847184997,-0.2391574911601109,0.657933158566798,-0.9456393312582837,-0.160267826190223,-1.6756501377253517,-0.008801430002471633,0.9776969972783757,0.7753653653418222,-0.21400534924843692,0.33606813678285247,-0.4289593394700645,-0.15403318596393342,-0.043510020774262956,0.15954063944378039,-0.04461936237635482,0.08507619515045237,0.4372252132415513,-0.41617920236620404,-0.1645366577861032,0.3054650330233205,0.06037125201318432,0.19664126367676887,-0.023701023389572973,0.34928631976190266,0.7479838500746223,0.05596663633504195
43,-0.45856606741298894,0.27255080362207884,-0.07649821438472497,1.8480668618867309,-0.5492529934278225,-0.5454719680116333,0.04487723608012632,-0.936459285699129,-0.43460120648031847,-0.402548620646641,0.14699621100885923,0.3677549411682117,0.6683211116513276,-0.31393951804492803,0.3836904216148569,0.14605475595183073,0.4987628524774579,0.8726496614332757,-0.41040538768589135,-0.44133231999499095,0.2809288246997419,0.3064409450485015,0.25596964873630174,-0.1336927651419643,-0.02001963170472656,0.026012975392117315,-0.005338824884311083,0.010233237791896487
44,-1.1846164191795028,-0.04728891341470719,-1.1167110837117324,1.2458739614791543,-0.37490524503386063,0.2966619224546058,0.0876801748368084,0.8701016680759694,0.4325809190129641,-0.004753602298276553,-0.39008235535285346,-0.319432699568261,0.08859080796382773,0.2988093523798997,-0.17659769394180228,0.007071371330143772,0.04970601136295595,-0.8529208395298993,0.8642393921910506,-0.2712974444937986,0.28958549483086904,-0.10525073568120721,-0.17860198692283957,-0.3943271309744664,0.024903570633941847,-0.25527012850910064,-0.12713519828139833,-0.007974563393627456
45,-1.228673748192027,0.009782689979181348,-1.1779860019144952,1.0367090534118815,-0.3781254598423534,0.6160396806472521,-0.024304300541239162,-0.599217777614569,-0.5803601965685489,-0.4017223715830794,0.003983748140160342,-0.5592005960898311,-0.12287150384129765,-0.2693033370458346,0.2648869583684554,0.1892019035146754,-0.1867273857121278,0.6111815504304525,-0.35983131599046436,-0.3333145464680231,0.47488802610667147,0.5199484423654969,0.1872529418060262,0.1615679381982162,0.10259789366345615,-0.3039901197278384,-0.1987226023205315,-0.12592939268768777
46,-1.0989212546092895,-0.16908807713168408,-1.1492113273534763,1.2219063952365599,-0.35757764574856665,0.7696168898065995,-0.05993781725963994,-0.11656107625479091,0.7455926621615742,-0.3119533959781636,-0.21660913611653884,-0.35603183472131045,0.17755914896199795,0.013152598712947194,0.035325076708219875,0.28037781136216594,-0.04022449250814779,-0.17669963397730695,0.4393863552394312,0.6001564045146477,-0.5583192453338448,-0.257140991164682,-0.2839155333242875,-0.1583573492424384,-0.32353775711294336,-0.17960421907866223,0.0941698472101577,0.3568659299301948
47,-1.333761929618318,0.11800911219173262,-1.0699774566283933,1.2583610433142645,-0.4096059570474865,0.07454668390657285,0.08760659360673649,0.45102630216167516,-0.889415138605105,0.14353264407044627,-0.032033929712189844,-0.31483733202365016,-0.002359766753646761,0.17114490327833,-0.05485982498464211,-0.025130175689611407,0.3085035232586802,-0.5329501468471952,0.5827475469185724,-0.22708180303028525,0.18921640151697963,0.5578306709647103,0.532772658595583,0.05726021358101555,0.24442846357062312,-0.46832601349535724,-0.3497552867698363,-0.3472025689062295
48,-0.794249508367593,-0.1773554674653857,-1.1574886849115933,1.1006675473362324,-0.3190251617908223,0.8483827166235499,-0.14357935519760617,-0.9055832087016294,-0.4948700058945704,-0.19648262372816427,-0.48664787710243346,-0.20025667267723787,-0.12308220057162135,0.13376225518113946,-0.19200951484196999,0.9900424380397981,-0.871452244541189,-0.65770186307559,-0.39858669081202397,0.7736985901007672,0.053931218499203584,-0.32170502564222075,-0.06837249541144967,-0.23920386303606123,0.013043940830368882,0.2449583751044716,0.019912918064846984,-0.0810859559276707
49,-0.7611009675114261,-0.2715509746426375,-1.121062758514104,0.9856398009046611,1.0862064635014592,0.5672366508090869,-0.21706260914695513,-0.339049707319497,0.807075052413307,-0.2686744303344986,-0.393164610156126,0.09858821747238927,-0.062322557682613924,0.47812070870282,-0.47319764326891794,1.0044128991364778,0.16558815747906536,-0.9148983350980432,0.08031934200814009,0.6786545261737392,-0.15117940916863326,-0.49160078426254794,0.02628689469960002,-0.4090391389958398,0.14226831691739605,0.3383056553881457,-0.0947817440683344,-0.2564212882694014
50,-1.013234923571979,0.10866018331662572,-1.1142989190426071,0.9893293700920733,-0.16871551782300187,0.9808990459228384,0.13736007298379307,-0.38267033347030754,0.8374368118769115,-0.2315490555964,-0.6149392662310428,0.7038572765541529,-0.6277778064666907,0.004105469058942204,-0.12638048179028483,0.4718315406035356,0.6610926268044217,-0.2270625886370314,-0.4455591097912002,0.07933567222193316,-0.07192067502297857,-0.6731982754898608,-0.02909376337450619,0.13191685974974765,0.23083096963890065,-0.08688931263588962,0.007465611709414087,-0.6721044982395571
